1) 2knor = 3en + 2esk (Turkin et al., 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.77 -1.77 0.0 3.0 3.0 700 700
-1.34 -1.34 0.0 3.0 3.0 730 730
-1.76 -1.76 0.0 4.0 4.0 700 700
-1.32 -1.32 0.0 4.0 4.0 720 720
-1.76 -1.76 0.0 5.0 5.0 730 730
-1.36 -1.36 0.0 5.0 5.0 760 760
-1.74 -1.74 0.0 6.0 6.0 730 730
-1.31 -1.31 0.0 6.0 6.0 740 740
-1.72 -1.72 0.0 7.0 7.0 740 740
-1.31 -1.31 0.0 7.0 7.0 760 760
-1.60 -1.60 0.0 10.0 10.0 700 700
-1.26 -1.26 0.0 10.0 10.0 800 800
-1.52 -1.52 0.0 13.0 13.0 750 750
-1.15 -1.15 0.0 13.0 13.0 800 800
-1.46 -1.46 0.0 15.0 15.0 775 775
-1.12 -1.12 0.0 15.0 15.0 840 840
-1.36 -1.36 0.0 19.0 19.0 835 835
-1.02 -1.02 0.0 19.0 19.0 870 870
-1.25 -1.25 0.0 23.0 23.0 870 870
-0.93 -0.93 0.0 23.0 23.0 900 900
-1.21 -1.21 0.0 25.0 25.0 900 900

241) 2clin + 20cor + 8sp = 6spr5 + 8H2O (Seifert, 1974; Akermand et al., 1975)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-7.44 -7.44 0.0 2.0 2.0 680 680
-10.95 -10.95 0.0 2.0 2.0 700 700
-7.56 -7.56 0.0 3.0 3.0 700 700
-11.02 -11.02 0.0 3.0 3.0 730 730
-7.73 -7.73 0.0 4.0 4.0 700 700
-11.12 -11.12 0.0 4.0 4.0 720 720
-7.95 -7.95 0.0 5.0 5.0 730 730
-11.29 -11.29 0.0 5.0 5.0 760 760
-8.16 -8.16 0.0 6.0 6.0 730 730
-11.44 -11.44 0.0 6.0 6.0 740 740
-8.40 -8.40 0.0 7.0 7.0 740 740
-11.64 -11.64 0.0 7.0 7.0 760 760
-9.11 -9.11 0.0 10.0 10.0 700 700
-12.27 -12.27 0.0 10.0 10.0 800 800
-9.91 -9.91 0.0 13.0 13.0 750 750
-12.93 -12.93 0.0 13.0 13.0 800 800
-10.45 -10.45 0.0 15.0 15.0 775 775
-13.42 -13.42 0.0 15.0 15.0 840 840
-11.54 -11.54 0.0 19.0 19.0 835 835
-14.41 -14.41 0.0 19.0 19.0 870 870
-12.65 -12.65 0.0 23.0 23.0 870 870
-15.45 -15.45 0.0 23.0 23.0 900 900
-13.22 -13.22 0.0 25.0 25.0 900 900

242) clin + en = 2fo + py + 4H2O (Pawley, 2003)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.16 0.16 0.0 22.0 22.0 880 880
0.12 0.12 0.0 25.0 25.0 860 860
0.07 0.07 0.0 25.0 25.0 880 880
0.08 0.08 0.0 30.0 30.0 840 840
0.05 0.05 0.0 30.0 30.0 860 860
0.05 0.05 0.0 35.0 35.0 820 820
0.04 0.04 0.0 35.0 35.0 840 840
0.04 0.04 0.0 37.0 37.0 750 750
0.03 0.03 0.0 37.0 37.0 820 820
0.04 0.04 0.0 39.0 39.0 800 800
0.03 0.03 0.0 40.0 40.0 700 700
0.03 0.03 0.0 40.0 40.0 750 750
0.02 0.02 0.0 46.0 46.0 750 750
0.01 0.01 0.0 50.0 50.0 650 650

243) clin = en + fo + sp + 4H2O (Baker & Holland, 1996)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.01 -0.01 0.0 14.0 14.0 845 845
0.08 0.08 0.0 14.0 14.0 860 860

244) ames = en + 2sp + 4H2O (Baker & Holland, 1996)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.91 1.91 0.0 14.0 14.0 845 845
1.37 1.37 0.0 14.0 14.0 860 860

245) clin = 2fo + mgts + 4H2O (Baker & Holland, 1996)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-3.41 -3.50 0.0 14.0 14.0 780 780
-2.95 -3.04 0.0 14.0 14.0 800 800
-1.95 -2.06 0.0 14.0 14.0 840 840
-2.23 -2.34 0.0 10.0 10.0 800 800
-2.55 -2.66 0.0 12.0 12.0 800 800
-2.96 -3.07 0.0 16.0 16.0 800 800
-3.53 -3.60 0.0 18.0 18.0 800 800

246) 2clin = ames + 2fo + en + 4H2O (Baker & Holland, 1996)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.57 -6.39 0.0 14.0 14.0 780 780
-1.61 -3.38 0.0 14.0 14.0 800 800
-1.16 -2.13 0.0 14.0 14.0 840 840
-1.10 -2.05 0.0 10.0 10.0 800 800
-1.32 -2.73 0.0 12.0 12.0 800 800
-1.45 -3.38 0.0 16.0 16.0 800 800
-2.01 -4.91 0.0 18.0 18.0 800 800

247) 3ames = 2clin + 2cor + 2sp + 4H2O (Baker & Holland, 1996)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
3.79 2.18 0.0 14.0 14.0 780 780
4.43 2.51 0.0 14.0 14.0 800 800
4.85 3.06 0.0 14.0 14.0 820 820
3.86 2.51 0.0 12.0 12.0 800 800
4.43 2.51 0.0 14.0 14.0 800 800
3.62 2.07 0.0 16.0 16.0 800 800

248) clin + 2cor = py + 2sp + 4H2O (Ackermand & Seifert, 1975)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.21 0.21 0.0 23.0 23.0 850 850
0.02 0.02 0.0 23.0 23.0 925 925
0.22 0.22 0.0 25.0 25.0 875 875
0.21 0.21 0.0 26.0 26.0 825 825
0.02 0.02 0.0 26.0 26.0 875 875

249) 2py + 6sp + 12H2O = 3ames + 2cor (Ackermand & Seifert, 1975)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-4.18 -4.18 0.0 23.0 23.0 925 925
-11.26 -11.26 0.0 23.0 23.0 850 850
-4.22 -4.22 0.0 25.0 25.0 875 875
-4.06 -4.06 0.0 26.0 26.0 875 875
-11.03 -11.03 0.0 26.0 26.0 825 825

250) clin = en + fo + sp + 4H2O (Jenkins, 1981; Jenkins & Chernosky, 1986; Fawcett & Yoder, 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.05 -0.05 0.0 3.0 3.0 725 725
0.05 0.05 0.0 3.0 3.0 755 755
-0.01 -0.01 0.0 14.0 14.0 850 850
0.09 0.09 0.0 14.0 14.0 860 860

251) ames = en + 2sp + 4H2O (Jenkins, 1981; Jenkins & Chernosky, 1986; Fawcett & Yoder, 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
3.02 3.02 0.0 3.0 3.0 725 725
1.53 1.53 0.0 3.0 3.0 755 755
1.91 1.91 0.0 14.0 14.0 850 850
1.37 1.37 0.0 14.0 14.0 860 860

252) clin = en + fo + sp + 4H2O (Jenkins, 1981; Jenkins & Chernosky, 1986; Fawcett & Yoder, 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
 0.07  0.07 0.0 3.0 3.0 725 725
-0.09 -0.09 0.0 3.0 3.0 755 755
 0.07  0.07 0.0 5.0 5.0 770 770
-0.10 -0.10 0.0 5.0 5.0 790 790
 0.06  0.06 0.0 10.0 10.0 815 815
-0.11 -0.11 0.0 10.0 10.0 840 840
 0.06  0.06 0.0 6.1 6.1 775 775
-0.10 -0.10 0.0 6.1 6.1 790 790
 0.06  0.06 0.0 8.0 8.0 810 810
-0.07 -0.07 0.0 8.0 8.0 820 820
 0.06  0.06 0.0 12.0 12.0 840 840
-0.11 -0.11 0.0 12.0 12.0 850 850
 0.06  0.06 0.0 14.0 14.0 850 850
-0.11 -0.11 0.0 14.0 14.0 860 860

253) ames = en + 2sp + 4H2O (Jenkins, 1981; Jenkins & Chernosky, 1986; Fawcett & Yoder, 1966)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
3.55 3.55 0.0 3.0 3.0 725 725
1.27 1.27 0.0 3.0 3.0 755 755
3.57 3.57 0.0 5.0 5.0 770 770
1.31 1.31 0.0 5.0 5.0 790 790
3.58 3.58 0.0 10.0 10.0 815 815
1.34 1.34 0.0 10.0 10.0 840 840
3.55 3.55 0.0 6.1 6.1 775 775
1.31 1.31 0.0 6.1 6.1 790 790
2.62 2.62 0.0 8.0 8.0 810 810
1.34 1.34 0.0 8.0 8.0 820 820
3.57 3.57 0.0 12.0 12.0 840 840
1.36 1.36 0.0 12.0 12.0 850 850
3.57 3.57 0.0 14.0 14.0 850 850
1.37 1.37 0.0 14.0 14.0 860 860

254) 2mcar = sud + q (Vidal et al., 1992)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.30 -0.30 0.0 7.6 6.9 350 350
-0.30 -0.30 0.0 7.7 6.5 400 400
-0.30 -0.30 0.0 6.3 6.3 500 500
-0.30 -0.30 0.0 7.0 7.0 475 475

255) 2clin = py + 3fo + sp + 8H2O (Staudigel & Schreyer, 1977)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.38 0.38 0.0 20.4 20.4 890 890
0.05 0.05 0.0 20.4 20.4 900 900
0.38 0.38 0.0 23.3 23.3 890 890
0.05 0.05 0.0 23.3 23.3 900 900
0.39 0.39 0.0 28.0 28.0 875 875
0.06 0.06 0.0 28.0 28.0 880 880
0.39 0.39 0.0 32.6 32.6 870 870
0.05 0.05 0.0 32.6 32.6 880 880

256) 3clin + 14q = 3ky + 5ta + 7H2O (Massonne et al., 1981)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.78 -0.78 0.0 11.0 11.0 600 600
-1.63 -1.63 0.0 11.0 11.0 630 630
-0.70 -0.70 0.0 15.0 15.0 560 560
-1.40 -1.40 0.0 15.0 15.0 580 580
-0.57 -0.57 0.0 20.0 20.0 480 480

257) 2clin + 4q = ames + 2ta + 2H2O (Massonne et al., 1981)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.56 -1.56 0.0 11.0 11.0 600 600
-5.09 -5.09 0.0 11.0 11.0 630 630
-1.77 -1.77 0.0 15.0 15.0 560 560
-5.13 -5.13 0.0 15.0 15.0 580 580
-1.91 -1.91 0.0 20.0 20.0 480 480

258) 2clin + 3en = 7fo + crd + 8H2O (Jenkins & Chernosky, 1986)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.19 -0.19 0.0 0.5 0.5 595 595
-0.19 -0.19 0.0 0.5 0.5 612 612
-0.30 -0.30 0.0 1.0 1.0 634 634
-0.31 -0.31 0.0 1.0 1.0 660 660
-0.42 -0.42 0.0 2.0 2.0 690 690
-0.46 -0.46 0.0 2.0 2.0 705 705
-0.48 -0.48 0.0 3.0 3.0 720 720
-0.58 -0.58 0.0 3.0 3.0 734 734

259) 5clin + crd = 10en + 7sp + 20H2O (Jenkins & Chernosky, 1986)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.99 0.99 0.0 3.5 3.5 733 733
0.89 0.89 0.0 3.0 3.0 740 740
1.08 1.08 0.0 4.0 4.0 730 730
1.22 1.22 0.0 4.7 4.7 750 750
1.27 1.27 0.0 5.0 5.0 744 744

260) hcrd = crd + H2O (Jenkins & Chernosky, 1986)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.79 -0.79 0.0 3.5 3.5 733 733
-0.63 -0.63 0.0 3.0 3.0 740 740
-0.95 -0.95 0.0 4.0 4.0 730 730
-1.15 -1.15 0.0 4.7 4.7 750 750
-1.23 -1.23 0.0 5.0 5.0 744 744

261) 5clin = 10fo + 3sp + crd + 20H2O (Chernosky, 1974; McPhail et al., 1990)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
 0.33  0.33 0.0 0.5 0.5 605 605
-0.27 -0.27 0.0 0.5 0.5 640 640
 0.20  0.20 0.0 1.0 1.0 644 644
-0.42 -0.42 0.0 1.0 1.0 670 670
-0.01 -0.01 0.0 2.0 2.0 690 690
-0.64 -0.64 0.0 2.0 2.0 704 704
 0.20  0.20 0.0 1.0 1.0 636 636
-0.42 -0.42 0.0 1.0 1.0 662 662
-0.01 -0.01 0.0 2.0 2.0 710 710
-0.64 -0.64 0.0 2.0 2.0 719 719
-0.21 -0.21 0.0 3.0 3.0 726 726
-0.84 -0.84 0.0 3.0 3.0 750 750

262) 6clin + 29q = 8ta + 3crd + 16H2O (Massonne, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-4.00 -4.00 0.0 2.0 2.0 547 547
-4.01 -4.01 0.0 2.0 2.0 557 557
-5.44 -5.44 0.0 4.0 4.0 580 580
-5.50 -5.50 0.0 4.0 4.0 600 600
-6.79 -6.79 0.0 6.0 6.0 616 616
-6.96 -6.96 0.0 6.0 6.0 626 626

263) 2ta + 6sill + q = 3crd + 2H2O (Newton, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-5.11 -5.11 0.0 8.5 7.2 670 670
-5.54 -5.54 0.0 9.0 8.5 700 700
-6.33 -6.33 0.0 9.9 9.4 750 750
-6.96 -6.96 0.0 11.0 10.3 800 800

264) hcrd = crd + H2O (Newton, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.73 -1.73 0.0 8.5 7.2 670 670
-1.90 -1.90 0.0 9.0 8.5 700 700
-2.20 -2.20 0.0 9.9 9.4 750 750
-2.44 -2.44 0.0 11.0 10.3 800 800

265) 2ta + 6sill + q + H2O = 3hcrd (Newton, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.09 0.09 0.0 8.5 7.2 670 670
0.16 0.16 0.0 9.0 8.5 700 700
0.26 0.26 0.0 9.9 9.4 750 750
0.37 0.37 0.0 11.0 10.3 800 800

266) tap = sill + 3q + H2O (Newton, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
8.35 8.35 0.0 8.5 7.2 670 670
8.35 8.35 0.0 9.0 8.5 700 700
8.35 8.35 0.0 9.9 9.4 750 750
8.24 8.24 0.0 11.0 10.3 800 800

267) 2ta + 6ky + q = 3crd + 2H2O (Massonne & Schreyer, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-5.05 -5.05 0.0 6.7 6.7 625 625
-4.72 -4.72 0.0 6.0 6.0 625 625

268) hcrd = crd + H2O (Massonne & Schreyer, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.70 -1.70 0.0 6.7 6.7 625 625
-1.52 -1.52 0.0 6.0 6.0 625 625

269) 2clin + 8ky + 11q = 5crd + 8H2O (Seifert & Schreyer, 1970)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-6.96 -6.96 0.0 4.0 4.0 550 550
-6.48 -6.48 0.0 4.0 4.0 600 600
-8.09 -8.09 0.0 5.0 5.0 550 550
-7.47 -7.47 0.0 5.0 5.0 600 600
-9.14 -9.14 0.0 6.0 6.0 620 620
-8.43 -8.43 0.0 6.0 6.0 640 640
-10.15 -10.15 0.0 7.0 7.0 650 650
-9.36 -9.36 0.0 7.0 7.0 660 660

270) 2clin + 8and + 11q = 5crd + 8H2O (Seifert & Schreyer, 1970)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-4.79 -4.79 0.0 2.0 2.0 490 490
-3.33 -3.33 0.0 2.0 2.0 520 520
-5.91 -5.91 0.0 3.0 3.0 530 530
-4.42 -4.42 0.0 3.0 3.0 550 550
-7.01 -7.01 0.0 4.0 4.0 560 560
-5.60 -5.60 0.0 4.0 4.0 570 570
-8.09 -8.09 0.0 5.0 5.0 580 580
-6.57 -6.57 0.0 5.0 5.0 600 600
-9.14 -9.14 0.0 6.0 6.0 600 600
-7.78 -7.78 0.0 6.0 6.0 630 630

271) hcrd = crd + H2O (Seifert & Schreyer, 1970)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.24 -0.24 0.0 2.0 2.0 490 490
-0.61 -0.61 0.0 2.0 2.0 520 520
-0.58 -0.58 0.0 3.0 3.0 530 530
-0.93 -0.93 0.0 3.0 3.0 550 550
-0.90 -0.90 0.0 4.0 4.0 560 560
-1.22 -1.22 0.0 4.0 4.0 570 570
-1.15 -1.15 0.0 5.0 5.0 580 580
-1.49 -1.49 0.0 5.0 5.0 600 600
-1.45 -1.45 0.0 6.0 6.0 600 600
-1.74 -1.74 0.0 6.0 6.0 630 630

272) 2clin + 19and = 5crd + 11cor + 8H2O (Seifert, 1973)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-4.25 -4.25 0.0 2.0 2.0 520 520
-4.12 -4.12 0.0 2.0 2.0 570 570
-5.42 -5.42 0.0 3.0 3.0 560 560
-5.16 -5.16 0.0 3.0 3.0 570 570
-6.58 -6.58 0.0 4.0 4.0 580 580
-6.20 -6.20 0.0 4.0 4.0 600 600
-7.72 -7.72 0.0 5.0 5.0 600 600
-7.22 -7.22 0.0 5.0 5.0 620 620
-8.83 -8.83 0.0 6.0 6.0 620 620
-8.24 -8.24 0.0 6.0 6.0 640 640
-9.91 -9.91 0.0 7.0 7.0 640 640
-9.24 -9.24 0.0 7.0 7.0 655 655

273) 2clin + 19sill = 5crd + 11cor + 8H2O (Seifert, 1973)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-5.47 -5.47 0.0 3.0 3.0 560 560
-5.30 -5.30 0.0 3.0 3.0 570 570
-7.80 -7.80 0.0 5.0 5.0 600 600
-7.29 -7.29 0.0 5.0 5.0 620 620
-8.88 -8.88 0.0 6.0 6.0 640 640
-8.27 -8.27 0.0 6.0 6.0 650 650
-9.92 -9.92 0.0 7.0 7.0 655 655
-9.22 -9.22 0.0 7.0 7.0 670 670

274) 2clin + 19ky = 5crd + 11cor + 8H2O (Seifert, 1973)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-7.81 -7.81 0.0 5.0 5.0 610 610
-7.40 -7.40 0.0 5.0 5.0 620 620
-8.87 -8.87 0.0 6.0 6.0 640 640
-8.35 -8.35 0.0 6.0 6.0 650 650
-9.87 -9.87 0.0 7.0 7.0 655 655
-9.27 -9.27 0.0 7.0 7.0 670 670

275) clin + 2mag = 3fo + sp + 2CO2 + 4H2O (Chernosky & Berman, 1986)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-4.04 -4.04 0.50 1.0 1.0 555 565
-4.04 -4.04 0.50 2.0 2.0 600 600
-4.04 -4.04 0.50 3.0 3.0 625 625
-4.05 -4.05 0.50 4.0 4.0 645 665

276) 3mctd = py + 2cor + 3H2O (Chopin & Schreyer, 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 29.0 29.0 750 770
0.0 0.0 0.0 33.0 33.0 750 770

277) 7mctd + ta = 2clin + 5ky (Koch-Muller & Wirth 2001)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.02 0.02 0.0 27.0 27.0 540 540
0.10 0.10 0.0 23.0 23.0 540 540
0.01 0.01 0.0 27.0 27.0 600 600
0.10 0.10 0.0 25.0 25.0 600 600
-0.01 -0.01 0.0 30.5 30.5 710 710
0.10 0.10 0.0 29.5 29.5 710 710

278) 8clin + 51ky + 31cor = 10mst + 12H2O (Fockenberg, 1998)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.17 1.17 0.0 15.0 15.0 699 699
0.32 0.32 0.0 15.0 15.0 746 746
1.38 1.38 0.0 19.0 19.0 647 647
0.32 0.32 0.0 19.0 19.0 689 689

279) 2mst = 7ky + 11cor + 4en + 4H2O (Fockenberg, 1998)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.35 -0.35 0.0 12.0 12.0 770 770
-0.04 -0.04 0.0 12.0 12.0 807 807
-0.37 -0.37 0.0 14.0 14.0 829 829
-0.04 -0.04 0.0 14.0 14.0 867 867

280) 6mst = 8ta + 13ky + 41cor + 4H2O (Fockenberg, 1998)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.91 -1.91 0.0 12.3 12.3 779 779
-1.47 -1.47 0.0 11.3 11.3 779 779

281) 8mctd + 7ky + 6dsp = 2mst + 7H2O (Fockenberg, 1998)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 30.0 30.0 610 660
0.0 0.0 0.0 40.0 40.0 639 685
0.0 0.0 0.0 50.0 50.0 648 691

282) 6mst = 8py + 21ky + 25cor + 12H2O (Fockenberg, 1998)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 21.0 21.0 895 930
0.0 0.0 0.0 30.0 30.0 895 930
0.0 0.0 0.0 40.0 40.0 873 910
0.0 0.0 0.0 50.0 50.0 867 910
0.0 0.0 0.0 55.0 55.0 830 883
0.0 0.0 0.0 60.0 60.0 830 860

283) 25ta + 12mst = 67ky + 41py + 49H2O (Chopin & Sobolev, 1995)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
4.99 4.99 0.0 17.0 17.0 765 765
5.85 5.85 0.0 17.0 17.0 795 795
2.34 2.34 0.0 30.0 30.0 700 700
2.25 2.25 0.0 30.0 30.0 730 730

284) 67clin + 78ta + 16mst = 211py + 378H2O (Fockenberg, 2008)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
25.80 25.80 0.0 17.0 17.0 715 715
33.45 33.45 0.0 17.0 17.0 740 740
30.99 30.99 0.0 13.0 13.0 765 765
25.95 25.95 0.0 17.0 17.0 772 772

285) 2ames + 2ta = clin + 3py + 6H2O (Fockenberg, 2008)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
8.30 8.30 0.0 17.0 17.0 715 715
3.42 3.42 0.0 17.0 17.0 740 740
3.28 3.28 0.0 13.0 13.0 765 765
3.59 3.59 0.0 17.0 17.0 772 772

286) 67ames + 106ta + 8mst = 206py + 390H2O (Fockenberg, 2008)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
294.92 294.92 0.0 17.0 17.0 715 715
127.57 127.57 0.0 17.0 17.0 740 740
125.24 125.24 0.0 13.0 13.0 765 765
133.15 133.15 0.0 17.0 17.0 772 772

287) 3mcar + q = ta + 3ky + 5H2O (Chopin & Schreyer, 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.14 -0.14 0.0 19.0 19.0 540 540
-0.16 -0.16 0.0 19.0 19.0 560 560
-0.13 -0.13 0.0 24.0 24.0 550 550
-0.14 -0.14 0.0 24.0 24.0 570 570
-0.11 -0.11 0.0 28.5 28.5 560 560
-0.12 -0.12 0.0 28.5 28.5 580 580

288) 14mcar = clin + 13ky + 3ta + 21H2O (Chopin & Schreyer, 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.54 -0.54 0.0 18.0 18.0 535 535
-0.81 -0.81 0.0 18.0 18.0 560 560
-0.39 -0.39 0.0 24.0 24.0 560 560
-0.32 -0.32 0.0 28.5 28.5 565 565
-0.41 -0.41 0.0 28.5 28.5 590 590

289) 5mcar = clin + 4ky + 3q + 6H2O (Chopin & Schreyer, 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.12 -0.12 0.0 14.5 14.5 510 510
-0.09 -0.09 0.0 16.5 16.5 515 515
-0.01 -0.01 0.0 16.5 16.5 550 550
-0.06 -0.06 0.0 19.0 19.0 539 539
-0.07 -0.07 0.0 18.0 18.0 564 564

290) 2ta + 3ky + H2O = 3tats + 2q (Hoschek, 1995)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
 -9.44 -9.44 0.0 10.0 10.0 626 710
-10.90 -10.90 0.0 15.0 15.0 675 725
-11.82 -11.82 0.0 20.0 20.0 700 750

291) tap = ky + 3q + H2O (Hoschek, 1995)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
8.47 8.47 0.0 10.0 10.0 710 626
8.74 8.74 0.0 15.0 15.0 725 675
8.89 8.89 0.0 20.0 20.0 750 700

292) 2ta + 3ky + H2O = 3tats + 2q (Hoschek 1995)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-10.16 -10.16 0.0 10.0 10.0 626 626
-10.29 -10.29 0.0 10.0 10.0 710 710
-11.04 -11.04 0.0 15.0 15.0 675 675
-11.17 -11.17 0.0 15.0 15.0 725 725
-11.94 -11.94 0.0 20.0 20.0 700 700
-12.06 -12.06 0.0 20.0 20.0 750 750

293) 5ts + 7q = 3tr + 7ky + 2zo + H2O (Hoschek 1995)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
 5.70  5.70 0.0 10.0 10.0 710 710
 6.07  6.07 0.0 10.0 10.0 626 626
 9.96  9.96 0.0 15.0 15.0 725 725
10.22 10.22 0.0 15.0 15.0 675 675
13.78 13.78 0.0 20.0 20.0 750 750
14.08 14.08 0.0 20.0 20.0 700 700

294) 12zo + 14ta = 3tr + 9ts + 14q + 8H2O (Hoschek 1995)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-12.35 -12.35 0.0 10.0 10.0 626 626
-13.29 -13.29 0.0 10.0 10.0 710 710
-18.92 -18.92 0.0 15.0 15.0 675 675
-19.50 -19.50 0.0 15.0 15.0 725 725
-25.26 -25.26 0.0 20.0 20.0 700 700
-25.89 -25.89 0.0 20.0 20.0 750 750

295) 9mu + 6tr = 9phl + 26q + ta + 6zo + 2H2O (Hoschek 1990)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
5.78 5.78 0.0 17.5 17.5 700 700
3.57 3.57 0.0 15.6 15.6 700 700
5.79 5.79 0.0 19.3 19.3 750 750
3.66 3.66 0.0 18.4 18.4 750 750

296) 33phl + 21ta + 22zo = 26east + 7mu + 22tr + 10H2O (Hoschek 1990)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-44.37 -44.37 0.0 17.5 17.5 700 700
-89.52 -89.52 0.0 15.6 15.6 700 700
-41.54 -41.54 0.0 19.3 19.3 750 750
-84.04 -84.04 0.0 18.4 18.4 750 750

297) ts + 2di + 2q = tr + 2an (Jenkins, 1994)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
4.96 3.93 0.0 2.0 2.0 607 607
5.04 3.63 0.0 2.0 2.0 698 698
4.89 3.42 0.0 2.0 2.0 797 797
3.53 2.71 0.0 4.5 4.5 674 674
3.61 2.58 0.0 4.5 4.5 776 776
2.55 2.06 0.0 7.0 7.0 650 650
3.13 1.87 0.0 7.0 7.0 750 750

298) ts + 2fo = tr + 2sp (Jenkins, 1994)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.35 1.03 0.0 5.9 5.9 789 789
1.22 1.02 0.0 6.1 6.1 800 800
1.13 0.87 0.0 8.0 8.0 827 827

299) clin + 2dol = 3fo + 2cc + sp + 4H2O + 2CO2 (Chernosky & Berman, 1986)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-3.98 -3.98 0.43 1.0 1.0 565 585

300) 3clin + 2cc = 2di + 5fo + 3sp + 2CO2 + 12H2O (Chernosky & Berman, 1986)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-5.81 -5.81 0.20 1.0 1.0 588 608
